timestamp,capacity_percent,current_mA
2026-04-28 14:00:17,76,2176.00
2026-04-28 14:00:18,76,2176.00
2026-04-28 14:00:20,76,2142.00
2026-04-28 14:00:21,76,2142.00
2026-04-28 14:00:22,76,2142.00
2026-04-28 14:00:23,76,2142.00
2026-04-28 14:00:24,76,2142.00
2026-04-28 14:00:25,76,2142.00
2026-04-28 14:00:26,76,2142.00
2026-04-28 14:00:27,76,2142.00
2026-04-28 14:00:28,76,2142.00
2026-04-28 14:00:29,76,2142.00
2026-04-28 14:00:30,76,2142.00
2026-04-28 14:00:31,76,2142.00
2026-04-28 14:00:32,76,2142.00
2026-04-28 14:00:33,76,2142.00
2026-04-28 14:00:34,76,2142.00
2026-04-28 14:00:35,76,2142.00
2026-04-28 14:00:36,76,2142.00
2026-04-28 14:00:37,76,2142.00
2026-04-28 14:00:38,76,2142.00
2026-04-28 14:00:39,76,2040.00
2026-04-28 14:00:40,76,2108.00
2026-04-28 14:00:41,76,2108.00
2026-04-28 14:00:42,76,2108.00
2026-04-28 14:00:43,76,2108.00
2026-04-28 14:00:44,76,2108.00
2026-04-28 14:00:45,76,2108.00
2026-04-28 14:00:46,76,2108.00
2026-04-28 14:00:47,76,2108.00
2026-04-28 14:00:48,76,2108.00
2026-04-28 14:00:49,76,2108.00
2026-04-28 14:00:50,76,2108.00
2026-04-28 14:00:51,76,2108.00
2026-04-28 14:00:52,76,2108.00
2026-04-28 14:00:53,76,2108.00
2026-04-28 14:00:54,76,2108.00
2026-04-28 14:00:55,76,2108.00
2026-04-28 14:00:56,76,2108.00
2026-04-28 14:00:57,76,2108.00
2026-04-28 14:00:58,76,2108.00
2026-04-28 14:00:59,76,2108.00
2026-04-28 14:01:00,76,2108.00
2026-04-28 14:01:01,76,2108.00
2026-04-28 14:01:02,76,2108.00
2026-04-28 14:01:03,76,2108.00
2026-04-28 14:01:04,76,2108.00
2026-04-28 14:01:05,76,2108.00
2026-04-28 14:01:06,76,2108.00
2026-04-28 14:01:07,76,2108.00
2026-04-28 14:01:08,76,2108.00
2026-04-28 14:01:09,76,2108.00
2026-04-28 14:01:10,76,2108.00
2026-04-28 14:01:11,76,2108.00
2026-04-28 14:01:12,76,2108.00
2026-04-28 14:01:13,76,2108.00
2026-04-28 14:01:14,76,2108.00
2026-04-28 14:01:15,76,2108.00
2026-04-28 14:01:16,76,2108.00
2026-04-28 14:01:17,76,2108.00
2026-04-28 14:01:18,76,2108.00
2026-04-28 14:01:19,76,2108.00
2026-04-28 14:01:20,76,2108.00
2026-04-28 14:01:21,76,2108.00
2026-04-28 14:01:22,76,2108.00
2026-04-28 14:01:23,76,2108.00
2026-04-28 14:01:24,76,2108.00
2026-04-28 14:01:25,76,2108.00
2026-04-28 14:01:26,76,2108.00
2026-04-28 14:01:27,77,2108.00
2026-04-28 14:01:28,77,2108.00
2026-04-28 14:01:29,77,2108.00
2026-04-28 14:01:30,77,2108.00
2026-04-28 14:01:31,77,2108.00
2026-04-28 14:01:32,77,2108.00
2026-04-28 14:01:33,77,2108.00
2026-04-28 14:01:34,77,2108.00
2026-04-28 14:01:35,77,2108.00
2026-04-28 14:01:36,77,2108.00
2026-04-28 14:01:37,77,2108.00
2026-04-28 14:01:38,77,2108.00
2026-04-28 14:01:39,77,2108.00
2026-04-28 14:01:40,77,2108.00
2026-04-28 14:01:41,77,2108.00
2026-04-28 14:01:42,77,2108.00
2026-04-28 14:01:43,77,2108.00
2026-04-28 14:01:44,77,2108.00
2026-04-28 14:01:45,77,2108.00
2026-04-28 14:01:46,77,2108.00
2026-04-28 14:01:47,77,2108.00
2026-04-28 14:01:48,77,2108.00
2026-04-28 14:01:49,77,2108.00
2026-04-28 14:01:50,77,2108.00
2026-04-28 14:01:51,77,2108.00
2026-04-28 14:01:52,77,2108.00
2026-04-28 14:01:53,77,2108.00
2026-04-28 14:01:54,77,2108.00
2026-04-28 14:01:55,77,2108.00
2026-04-28 14:01:56,77,2108.00
2026-04-28 14:01:57,77,2108.00
2026-04-28 14:01:58,77,2108.00
2026-04-28 14:01:59,77,2108.00
2026-04-28 14:02:00,77,2108.00
2026-04-28 14:02:01,77,2108.00
2026-04-28 14:02:02,77,2108.00
2026-04-28 14:02:03,77,2108.00
2026-04-28 14:02:04,77,2108.00
2026-04-28 14:02:05,77,2108.00
2026-04-28 14:02:06,77,2108.00
2026-04-28 14:02:07,77,2108.00
2026-04-28 14:02:08,77,2108.00
2026-04-28 14:02:09,77,2108.00
2026-04-28 14:02:10,77,2108.00
2026-04-28 14:02:11,77,2108.00
2026-04-28 14:02:12,77,2108.00
2026-04-28 14:02:13,77,2108.00
2026-04-28 14:02:14,77,2108.00
2026-04-28 14:02:15,77,2108.00
2026-04-28 14:02:16,77,2108.00
2026-04-28 14:02:17,77,2108.00
2026-04-28 14:02:18,77,2108.00
2026-04-28 14:02:19,77,2108.00
2026-04-28 14:02:20,77,2108.00
2026-04-28 14:02:21,77,2108.00
2026-04-28 14:02:22,77,2108.00
2026-04-28 14:02:23,77,2108.00
2026-04-28 14:02:24,77,2108.00
2026-04-28 14:02:25,77,2108.00
2026-04-28 14:02:26,77,2074.00
2026-04-28 14:02:27,77,2074.00
2026-04-28 14:02:28,77,2074.00
2026-04-28 14:02:29,77,2074.00
2026-04-28 14:02:30,77,2074.00
2026-04-28 14:02:31,77,2074.00
2026-04-28 14:02:32,77,2074.00
2026-04-28 14:02:33,77,2074.00
2026-04-28 14:02:34,77,2074.00
2026-04-28 14:02:35,77,2074.00
2026-04-28 14:02:36,77,2074.00
2026-04-28 14:02:37,77,2074.00
2026-04-28 14:02:38,77,2074.00
2026-04-28 14:02:39,77,2074.00
2026-04-28 14:02:40,78,2074.00
2026-04-28 14:02:41,78,2074.00
2026-04-28 14:02:42,78,2074.00
2026-04-28 14:02:43,78,2074.00
2026-04-28 14:02:44,78,2074.00
2026-04-28 14:02:45,78,2074.00
2026-04-28 14:02:46,78,2074.00
2026-04-28 14:02:47,78,2074.00
2026-04-28 14:02:48,78,2074.00
2026-04-28 14:02:49,78,2074.00
2026-04-28 14:02:50,78,2074.00
2026-04-28 14:02:51,78,2074.00
2026-04-28 14:02:52,78,2074.00
2026-04-28 14:02:53,78,2074.00
2026-04-28 14:02:54,78,2074.00
2026-04-28 14:02:55,78,2074.00
2026-04-28 14:02:56,78,2074.00
2026-04-28 14:02:57,78,2074.00
2026-04-28 14:02:58,78,2074.00
2026-04-28 14:02:59,78,2074.00
2026-04-28 14:03:00,78,2074.00
2026-04-28 14:03:01,78,2074.00
2026-04-28 14:03:02,78,2074.00
2026-04-28 14:03:03,78,2074.00
2026-04-28 14:03:04,78,2074.00
2026-04-28 14:03:05,78,2074.00
2026-04-28 14:03:06,78,2074.00
2026-04-28 14:03:07,78,2074.00
2026-04-28 14:03:08,78,2074.00
2026-04-28 14:03:09,78,2074.00
2026-04-28 14:03:10,78,2074.00
2026-04-28 14:03:11,78,2040.00
2026-04-28 14:03:12,78,2040.00
2026-04-28 14:03:13,78,2040.00
2026-04-28 14:03:14,78,2040.00
2026-04-28 14:03:15,78,2040.00
2026-04-28 14:03:16,78,2040.00
2026-04-28 14:03:17,78,2006.00
2026-04-28 14:03:18,78,2040.00
2026-04-28 14:03:19,78,2040.00
2026-04-28 14:03:20,78,1938.00
2026-04-28 14:03:21,78,2040.00
2026-04-28 14:03:22,78,2040.00
2026-04-28 14:03:23,78,2040.00
2026-04-28 14:03:24,78,2040.00
2026-04-28 14:03:25,78,2040.00
2026-04-28 14:03:26,78,2040.00
2026-04-28 14:03:27,78,2040.00
2026-04-28 14:03:28,78,2040.00
2026-04-28 14:03:29,78,2040.00
2026-04-28 14:03:30,78,2040.00
2026-04-28 14:03:31,78,2040.00
2026-04-28 14:03:32,78,2040.00
2026-04-28 14:03:33,78,2006.00
2026-04-28 14:03:34,78,2040.00
2026-04-28 14:03:35,78,2040.00
2026-04-28 14:03:36,78,2006.00
2026-04-28 14:03:37,78,2040.00
2026-04-28 14:03:38,78,2040.00
2026-04-28 14:03:39,78,2040.00
2026-04-28 14:03:40,78,2040.00
2026-04-28 14:03:41,78,1972.00
2026-04-28 14:03:42,78,2040.00
2026-04-28 14:03:43,78,2006.00
2026-04-28 14:03:44,78,2006.00
2026-04-28 14:03:45,78,1972.00
2026-04-28 14:03:46,78,2006.00
2026-04-28 14:03:47,78,2006.00
2026-04-28 14:03:48,78,2006.00
2026-04-28 14:03:49,78,1972.00
2026-04-28 14:03:50,78,1904.00
2026-04-28 14:03:51,78,2006.00
2026-04-28 14:03:52,78,2006.00
2026-04-28 14:03:53,78,1972.00
2026-04-28 14:03:54,78,1972.00
2026-04-28 14:03:55,79,2006.00
2026-04-28 14:03:56,79,2006.00
2026-04-28 14:03:57,79,2006.00
2026-04-28 14:03:58,79,2006.00
2026-04-28 14:03:59,79,2006.00
2026-04-28 14:04:00,79,2006.00
2026-04-28 14:04:01,79,2006.00
2026-04-28 14:04:02,79,2040.00
2026-04-28 14:04:03,79,2040.00
2026-04-28 14:04:04,79,2040.00
2026-04-28 14:04:05,79,2006.00
2026-04-28 14:04:06,79,2006.00
2026-04-28 14:04:07,79,2006.00
2026-04-28 14:04:08,79,2006.00
2026-04-28 14:04:09,79,2006.00
2026-04-28 14:04:10,79,2006.00
2026-04-28 14:04:11,79,2006.00
2026-04-28 14:04:12,79,2006.00
2026-04-28 14:04:13,79,2006.00
2026-04-28 14:04:14,79,2006.00
2026-04-28 14:04:15,79,2006.00
2026-04-28 14:04:16,79,1938.00
2026-04-28 14:04:17,79,2006.00
2026-04-28 14:04:18,79,2006.00
2026-04-28 14:04:19,79,2006.00
2026-04-28 14:04:20,79,2006.00
2026-04-28 14:04:21,79,2006.00
2026-04-28 14:04:22,79,2006.00
2026-04-28 14:04:23,79,2006.00
2026-04-28 14:04:24,79,2006.00
2026-04-28 14:04:25,79,2006.00
2026-04-28 14:04:26,79,2006.00
2026-04-28 14:04:27,79,2006.00
2026-04-28 14:04:28,79,2006.00
2026-04-28 14:04:29,79,1972.00
2026-04-28 14:04:30,79,2006.00
2026-04-28 14:04:31,79,1904.00
2026-04-28 14:04:32,79,1904.00
2026-04-28 14:04:33,79,2006.00
2026-04-28 14:04:34,79,2006.00
2026-04-28 14:04:35,79,2006.00
2026-04-28 14:04:36,79,1972.00
2026-04-28 14:04:37,79,1972.00
2026-04-28 14:04:38,79,1938.00
2026-04-28 14:04:39,79,2006.00
2026-04-28 14:04:40,79,2006.00
2026-04-28 14:04:41,79,1972.00
2026-04-28 14:04:42,79,1972.00
2026-04-28 14:04:43,79,1972.00
2026-04-28 14:04:44,79,1972.00
2026-04-28 14:04:45,79,1972.00
2026-04-28 14:04:46,79,1972.00
2026-04-28 14:04:47,79,1972.00
2026-04-28 14:04:48,79,1972.00
2026-04-28 14:04:49,79,1972.00
2026-04-28 14:04:50,79,1972.00
2026-04-28 14:04:51,79,1972.00
2026-04-28 14:04:52,79,1972.00
2026-04-28 14:04:53,79,1972.00
2026-04-28 14:04:54,79,1972.00
2026-04-28 14:04:55,79,1972.00
2026-04-28 14:04:56,79,1972.00
2026-04-28 14:04:57,79,1972.00
2026-04-28 14:04:58,79,1972.00
2026-04-28 14:04:59,79,1972.00
2026-04-28 14:05:00,79,1972.00
2026-04-28 14:05:01,79,1972.00
2026-04-28 14:05:02,79,1972.00
2026-04-28 14:05:03,79,1972.00
2026-04-28 14:05:04,79,1938.00
2026-04-28 14:05:05,79,1972.00
2026-04-28 14:05:06,79,1972.00
2026-04-28 14:05:07,79,1972.00
2026-04-28 14:05:08,79,1938.00
2026-04-28 14:05:09,79,1870.00
2026-04-28 14:05:10,79,1972.00
2026-04-28 14:05:11,79,1972.00
2026-04-28 14:05:12,79,1972.00
2026-04-28 14:05:13,80,1972.00
2026-04-28 14:05:14,80,1972.00
2026-04-28 14:05:15,80,1972.00
2026-04-28 14:05:16,80,1972.00
2026-04-28 14:05:17,80,1972.00
2026-04-28 14:05:18,80,1972.00
2026-04-28 14:05:19,80,1972.00
2026-04-28 14:05:20,80,1972.00
2026-04-28 14:05:21,80,1972.00
2026-04-28 14:05:22,80,1972.00
2026-04-28 14:05:23,80,1972.00
2026-04-28 14:05:24,80,1972.00
2026-04-28 14:05:25,80,1972.00
2026-04-28 14:05:26,80,1972.00
2026-04-28 14:05:27,80,1972.00
2026-04-28 14:05:28,80,1972.00
2026-04-28 14:05:29,80,1904.00
2026-04-28 14:05:30,80,1938.00
2026-04-28 14:05:31,80,1972.00
2026-04-28 14:05:32,80,1972.00
2026-04-28 14:05:33,80,1972.00
2026-04-28 14:05:34,80,1972.00
2026-04-28 14:05:35,80,1972.00
2026-04-28 14:05:36,80,1972.00
2026-04-28 14:05:37,80,1972.00
2026-04-28 14:05:38,80,1972.00
2026-04-28 14:05:39,80,1938.00
2026-04-28 14:05:40,80,1938.00
2026-04-28 14:05:41,80,1938.00
2026-04-28 14:05:42,80,1938.00
2026-04-28 14:05:43,80,1972.00
2026-04-28 14:05:44,80,1972.00
2026-04-28 14:05:45,80,1972.00
2026-04-28 14:05:46,80,1972.00
2026-04-28 14:05:47,80,1972.00
2026-04-28 14:05:48,80,1972.00
2026-04-28 14:05:49,80,1972.00
2026-04-28 14:05:50,80,1972.00
2026-04-28 14:05:51,80,1972.00
2026-04-28 14:05:52,80,1972.00
2026-04-28 14:05:53,80,1666.00
2026-04-28 14:05:54,80,1938.00
2026-04-28 14:05:55,80,1938.00
2026-04-28 14:05:56,80,1938.00
2026-04-28 14:05:57,80,1938.00
2026-04-28 14:05:58,80,1938.00
2026-04-28 14:05:59,80,1938.00
2026-04-28 14:06:00,80,1938.00
2026-04-28 14:06:01,80,1938.00
2026-04-28 14:06:02,80,1972.00
2026-04-28 14:06:03,80,1972.00
2026-04-28 14:06:04,80,1972.00
2026-04-28 14:06:05,80,1938.00
2026-04-28 14:06:06,80,1938.00
2026-04-28 14:06:07,80,1938.00
2026-04-28 14:06:08,80,1938.00
2026-04-28 14:06:09,80,1938.00
2026-04-28 14:06:10,80,1938.00
2026-04-28 14:06:11,80,1938.00
2026-04-28 14:06:12,80,1938.00
2026-04-28 14:06:13,80,1938.00
2026-04-28 14:06:14,80,1938.00
2026-04-28 14:06:15,80,1938.00
2026-04-28 14:06:16,80,1938.00
2026-04-28 14:06:17,80,1938.00
2026-04-28 14:06:18,80,1938.00
2026-04-28 14:06:19,80,1938.00
2026-04-28 14:06:20,80,1938.00
2026-04-28 14:06:21,80,1938.00
2026-04-28 14:06:22,80,1938.00
2026-04-28 14:06:23,80,1938.00
2026-04-28 14:06:24,80,1870.00
2026-04-28 14:06:25,80,1938.00
2026-04-28 14:06:26,80,1938.00
2026-04-28 14:06:27,80,1938.00
2026-04-28 14:06:28,80,1938.00
2026-04-28 14:06:29,80,1938.00
2026-04-28 14:06:30,80,1904.00
2026-04-28 14:06:31,80,1938.00
2026-04-28 14:06:32,81,1938.00
2026-04-28 14:06:33,81,1938.00
2026-04-28 14:06:34,81,1938.00
2026-04-28 14:06:35,81,1938.00
2026-04-28 14:06:36,81,1938.00
2026-04-28 14:06:37,81,1938.00
2026-04-28 14:06:38,81,1938.00
2026-04-28 14:06:39,81,1938.00
2026-04-28 14:06:40,81,1904.00
2026-04-28 14:06:41,81,1904.00
2026-04-28 14:06:42,81,1904.00
2026-04-28 14:06:43,81,1904.00
2026-04-28 14:06:44,81,1904.00
2026-04-28 14:06:45,81,1904.00
2026-04-28 14:06:46,81,1904.00
2026-04-28 14:06:47,81,1904.00
2026-04-28 14:06:48,81,1904.00
2026-04-28 14:06:49,81,1904.00
2026-04-28 14:06:50,81,1904.00
2026-04-28 14:06:51,81,1904.00
2026-04-28 14:06:52,81,1904.00
2026-04-28 14:06:53,81,1904.00
2026-04-28 14:06:54,81,1904.00
2026-04-28 14:06:55,81,1938.00
2026-04-28 14:06:56,81,1904.00
2026-04-28 14:06:57,81,1904.00
2026-04-28 14:06:58,81,1904.00
2026-04-28 14:06:59,81,1904.00
2026-04-28 14:07:00,81,1904.00
2026-04-28 14:07:01,81,1904.00
2026-04-28 14:07:02,81,1904.00
2026-04-28 14:07:03,81,1904.00
2026-04-28 14:07:04,81,1904.00
2026-04-28 14:07:05,81,1904.00
2026-04-28 14:07:06,81,1904.00
2026-04-28 14:07:07,81,1904.00
2026-04-28 14:07:08,81,1870.00
2026-04-28 14:07:09,81,1870.00
2026-04-28 14:07:10,81,1870.00
2026-04-28 14:07:11,81,1870.00
2026-04-28 14:07:12,81,1870.00
2026-04-28 14:07:13,81,1870.00
2026-04-28 14:07:14,81,1836.00
2026-04-28 14:07:15,81,1836.00
2026-04-28 14:07:16,81,1836.00
2026-04-28 14:07:17,81,1870.00
2026-04-28 14:07:18,81,1768.00
2026-04-28 14:07:19,81,1836.00
2026-04-28 14:07:20,81,1836.00
2026-04-28 14:07:21,81,1836.00
2026-04-28 14:07:22,81,1836.00
2026-04-28 14:07:23,81,1836.00
2026-04-28 14:07:24,81,1870.00
2026-04-28 14:07:25,81,1870.00
2026-04-28 14:07:26,81,1870.00
2026-04-28 14:07:27,81,1768.00
2026-04-28 14:07:28,81,1836.00
2026-04-28 14:07:29,81,1836.00
2026-04-28 14:07:30,81,1836.00
2026-04-28 14:07:31,81,1836.00
2026-04-28 14:07:32,81,1870.00
2026-04-28 14:07:33,81,1870.00
2026-04-28 14:07:34,81,1836.00
2026-04-28 14:07:35,81,1802.00
2026-04-28 14:07:36,81,1836.00
2026-04-28 14:07:37,81,1836.00
2026-04-28 14:07:38,81,1836.00
2026-04-28 14:07:39,81,1870.00
2026-04-28 14:07:40,81,1870.00
2026-04-28 14:07:41,81,1870.00
2026-04-28 14:07:42,81,1836.00
2026-04-28 14:07:43,81,1836.00
2026-04-28 14:07:44,81,1836.00
2026-04-28 14:07:45,81,1836.00
2026-04-28 14:07:46,81,1836.00
2026-04-28 14:07:47,81,1836.00
2026-04-28 14:07:48,81,1836.00
2026-04-28 14:07:49,81,1802.00
2026-04-28 14:07:50,81,1836.00
2026-04-28 14:07:51,81,1836.00
2026-04-28 14:07:52,81,1836.00
2026-04-28 14:07:53,81,1836.00
2026-04-28 14:07:54,82,1836.00
2026-04-28 14:07:55,82,1836.00
2026-04-28 14:07:56,82,1836.00
2026-04-28 14:07:57,82,1836.00
2026-04-28 14:07:58,82,1836.00
2026-04-28 14:07:59,82,1836.00
2026-04-28 14:08:00,82,1836.00
2026-04-28 14:08:01,82,1836.00
2026-04-28 14:08:02,82,1836.00
2026-04-28 14:08:03,82,1836.00
2026-04-28 14:08:04,82,1836.00
2026-04-28 14:08:05,82,1836.00
2026-04-28 14:08:06,82,1836.00
2026-04-28 14:08:07,82,1836.00
2026-04-28 14:08:08,82,1836.00
2026-04-28 14:08:09,82,1836.00
2026-04-28 14:08:10,82,1836.00
2026-04-28 14:08:11,82,1836.00
2026-04-28 14:08:12,82,1836.00
2026-04-28 14:08:13,82,1836.00
2026-04-28 14:08:14,82,1836.00
2026-04-28 14:08:15,82,1836.00
2026-04-28 14:08:16,82,1836.00
2026-04-28 14:08:17,82,1802.00
2026-04-28 14:08:18,82,1802.00
2026-04-28 14:08:19,82,1836.00
2026-04-28 14:08:20,82,1802.00
2026-04-28 14:08:21,82,1802.00
2026-04-28 14:08:22,82,1802.00
2026-04-28 14:08:23,82,1802.00
2026-04-28 14:08:24,82,1802.00
2026-04-28 14:08:25,82,1802.00
2026-04-28 14:08:26,82,1802.00
2026-04-28 14:08:27,82,1802.00
2026-04-28 14:08:28,82,1802.00
2026-04-28 14:08:29,82,1802.00
2026-04-28 14:08:30,82,1802.00
2026-04-28 14:08:31,82,1802.00
2026-04-28 14:08:32,82,1802.00
2026-04-28 14:08:33,82,1802.00
2026-04-28 14:08:34,82,1802.00
2026-04-28 14:08:35,82,1802.00
2026-04-28 14:08:36,82,1802.00
2026-04-28 14:08:37,82,1802.00
2026-04-28 14:08:38,82,1802.00
2026-04-28 14:08:39,82,1802.00
2026-04-28 14:08:40,82,1802.00
2026-04-28 14:08:41,82,1802.00
2026-04-28 14:08:42,82,1802.00
2026-04-28 14:08:43,82,1802.00
2026-04-28 14:08:44,82,1802.00
2026-04-28 14:08:45,82,1802.00
2026-04-28 14:08:46,82,1700.00
2026-04-28 14:08:47,82,1802.00
2026-04-28 14:08:48,82,1802.00
2026-04-28 14:08:49,82,1802.00
2026-04-28 14:08:50,82,1802.00
2026-04-28 14:08:51,82,1802.00
2026-04-28 14:08:52,82,1768.00
2026-04-28 14:08:53,82,1768.00
2026-04-28 14:08:54,82,1768.00
2026-04-28 14:08:55,82,1802.00
2026-04-28 14:08:56,82,1802.00
2026-04-28 14:08:57,82,1768.00
2026-04-28 14:08:58,82,1768.00
2026-04-28 14:08:59,82,1768.00
2026-04-28 14:09:00,82,1768.00
2026-04-28 14:09:01,82,1768.00
2026-04-28 14:09:02,82,1768.00
2026-04-28 14:09:03,82,1768.00
2026-04-28 14:09:04,82,1768.00
2026-04-28 14:09:05,82,1768.00
2026-04-28 14:09:06,82,1768.00
2026-04-28 14:09:07,82,1768.00
2026-04-28 14:09:08,82,1768.00
2026-04-28 14:09:09,82,1768.00
2026-04-28 14:09:10,82,1768.00
2026-04-28 14:09:11,82,1768.00
2026-04-28 14:09:12,82,1768.00
2026-04-28 14:09:13,82,1768.00
2026-04-28 14:09:14,82,1768.00
2026-04-28 14:09:15,82,1700.00
2026-04-28 14:09:16,82,1734.00
2026-04-28 14:09:17,82,1768.00
2026-04-28 14:09:18,82,1768.00
2026-04-28 14:09:19,82,1768.00
2026-04-28 14:09:20,83,1768.00
2026-04-28 14:09:21,83,1768.00
2026-04-28 14:09:22,83,1734.00
2026-04-28 14:09:23,83,1734.00
2026-04-28 14:09:24,83,1360.00
2026-04-28 14:09:25,83,1734.00
2026-04-28 14:09:26,83,1734.00
2026-04-28 14:09:27,83,1734.00
2026-04-28 14:09:28,83,1734.00
2026-04-28 14:09:29,83,1734.00
2026-04-28 14:09:30,83,1768.00
2026-04-28 14:09:31,83,1734.00
2026-04-28 14:09:32,83,1734.00
2026-04-28 14:09:33,83,1768.00
2026-04-28 14:09:34,83,1734.00
2026-04-28 14:09:35,83,1734.00
2026-04-28 14:09:36,83,1768.00
2026-04-28 14:09:37,83,1734.00
2026-04-28 14:09:38,83,1768.00
2026-04-28 14:09:39,83,1700.00
2026-04-28 14:09:40,83,1768.00
2026-04-28 14:09:41,83,1768.00
2026-04-28 14:09:42,83,1768.00
2026-04-28 14:09:43,83,1768.00
2026-04-28 14:09:44,83,1734.00
2026-04-28 14:09:45,83,1734.00
2026-04-28 14:09:46,83,1734.00
2026-04-28 14:09:47,83,1734.00
2026-04-28 14:09:48,83,1734.00
2026-04-28 14:09:49,83,1734.00
2026-04-28 14:09:50,83,1734.00
2026-04-28 14:09:51,83,1734.00
2026-04-28 14:09:52,83,1734.00
2026-04-28 14:09:53,83,1734.00
2026-04-28 14:09:54,83,1734.00
2026-04-28 14:09:55,83,1734.00
2026-04-28 14:09:56,83,1734.00
2026-04-28 14:09:57,83,1768.00
2026-04-28 14:09:58,83,1700.00
2026-04-28 14:09:59,83,1734.00
2026-04-28 14:10:00,83,1700.00
2026-04-28 14:10:01,83,1734.00
2026-04-28 14:10:02,83,1700.00
2026-04-28 14:10:03,83,1734.00
2026-04-28 14:10:04,83,1734.00
2026-04-28 14:10:05,83,1734.00
2026-04-28 14:10:06,83,1734.00
2026-04-28 14:10:07,83,1734.00
2026-04-28 14:10:08,83,1768.00
2026-04-28 14:10:09,83,1734.00
2026-04-28 14:10:10,83,1734.00
2026-04-28 14:10:11,83,1734.00
2026-04-28 14:10:12,83,1768.00
2026-04-28 14:10:13,83,1734.00
2026-04-28 14:10:14,83,1700.00
2026-04-28 14:10:15,83,1734.00
2026-04-28 14:10:16,83,1700.00
2026-04-28 14:10:17,83,1700.00
2026-04-28 14:10:18,83,1734.00
2026-04-28 14:10:19,83,1700.00
2026-04-28 14:10:20,83,1700.00
2026-04-28 14:10:21,83,1666.00
2026-04-28 14:10:22,83,1700.00
2026-04-28 14:10:23,83,1700.00
2026-04-28 14:10:24,83,1666.00
2026-04-28 14:10:25,83,1700.00
2026-04-28 14:10:26,83,1700.00
2026-04-28 14:10:27,83,1666.00
2026-04-28 14:10:28,83,1666.00
2026-04-28 14:10:29,83,1666.00
2026-04-28 14:10:30,83,1666.00
2026-04-28 14:10:31,83,1666.00
2026-04-28 14:10:32,83,1666.00
2026-04-28 14:10:33,83,1666.00
2026-04-28 14:10:34,83,1666.00
2026-04-28 14:10:35,83,1666.00
2026-04-28 14:10:36,83,1632.00
2026-04-28 14:10:37,83,1666.00
2026-04-28 14:10:38,83,1564.00
2026-04-28 14:10:39,83,1734.00
2026-04-28 14:10:40,83,1700.00
2026-04-28 14:10:41,83,1666.00
2026-04-28 14:10:42,83,1666.00
2026-04-28 14:10:43,83,1734.00
2026-04-28 14:10:44,83,1666.00
2026-04-28 14:10:45,83,1700.00
2026-04-28 14:10:46,83,1700.00
2026-04-28 14:10:47,83,1700.00
2026-04-28 14:10:48,83,1700.00
2026-04-28 14:10:49,83,1700.00
2026-04-28 14:10:50,84,1700.00
2026-04-28 14:10:51,84,1700.00
2026-04-28 14:10:52,84,1734.00
2026-04-28 14:10:53,84,1666.00
2026-04-28 14:10:54,84,1734.00
2026-04-28 14:10:55,84,1734.00
2026-04-28 14:10:56,84,1700.00
2026-04-28 14:10:57,84,1700.00
2026-04-28 14:10:58,84,1700.00
2026-04-28 14:10:59,84,1734.00
2026-04-28 14:11:00,84,1632.00
2026-04-28 14:11:01,84,1700.00
2026-04-28 14:11:02,84,1632.00
2026-04-28 14:11:03,84,1632.00
2026-04-28 14:11:04,84,1632.00
2026-04-28 14:11:05,84,1700.00
2026-04-28 14:11:06,84,1734.00
2026-04-28 14:11:07,84,1734.00
2026-04-28 14:11:08,84,1700.00
2026-04-28 14:11:09,84,1700.00
2026-04-28 14:11:10,84,1734.00
2026-04-28 14:11:11,84,1700.00
2026-04-28 14:11:12,84,1700.00
2026-04-28 14:11:13,84,1700.00
2026-04-28 14:11:14,84,1700.00
2026-04-28 14:11:15,84,1666.00
2026-04-28 14:11:16,84,1700.00
2026-04-28 14:11:17,84,1700.00
2026-04-28 14:11:18,84,1734.00
2026-04-28 14:11:19,84,1734.00
2026-04-28 14:11:20,84,1734.00
2026-04-28 14:11:21,84,1700.00
2026-04-28 14:11:22,84,1700.00
2026-04-28 14:11:23,84,1700.00
2026-04-28 14:11:24,84,1700.00
2026-04-28 14:11:25,84,1700.00
2026-04-28 14:11:26,84,1700.00
2026-04-28 14:11:27,84,1700.00
2026-04-28 14:11:28,84,1632.00
2026-04-28 14:11:29,84,1700.00
2026-04-28 14:11:30,84,1734.00
2026-04-28 14:11:31,84,1700.00
2026-04-28 14:11:32,84,1666.00
2026-04-28 14:11:33,84,1734.00
2026-04-28 14:11:34,84,1666.00
2026-04-28 14:11:35,84,1700.00
2026-04-28 14:11:36,84,1734.00
2026-04-28 14:11:37,84,1734.00
2026-04-28 14:11:38,84,1666.00
2026-04-28 14:11:39,84,1700.00
2026-04-28 14:11:40,84,1734.00
2026-04-28 14:11:41,84,1700.00
2026-04-28 14:11:42,84,1666.00
2026-04-28 14:11:43,84,1700.00
2026-04-28 14:11:44,84,1666.00
2026-04-28 14:11:45,84,1632.00
2026-04-28 14:11:46,84,1666.00
2026-04-28 14:11:47,84,1700.00
2026-04-28 14:11:48,84,1734.00
2026-04-28 14:11:49,84,1700.00
2026-04-28 14:11:50,84,1734.00
2026-04-28 14:11:51,84,1768.00
2026-04-28 14:11:52,84,1700.00
2026-04-28 14:11:53,84,1700.00
2026-04-28 14:11:54,84,1734.00
2026-04-28 14:11:55,84,1734.00
2026-04-28 14:11:56,84,1734.00
